ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556677.606,-1,calibration,1,,0.081217,0.000000,-0.004844,0.002906,0.000078,0.002637,0.005622,0.000000,-0.000342,0.000205,-0.000286,0.002357,0.002276,0.100000,0.081217,0.056350,0.082523,0.084097,0.222969,14,6,0,372,12.0,step
1786556677.706,-1,calibration,1,,0.091947,0.000000,0.001346,-0.000808,0.000071,-0.002132,-0.002869,0.000000,-0.001308,0.000785,-0.000280,0.001994,0.002499,0.100000,0.091947,0.024159,0.082825,-0.207067,-0.100083,-7,6,0,-167,12.0,step
1786556677.806,-1,calibration,1,,0.079591,0.000000,-0.011259,0.006756,0.000127,0.006284,0.013167,0.000000,-0.003134,0.001881,-0.000264,0.002292,0.003909,0.100000,0.079591,0.061227,0.083590,0.172302,0.317119,33,10,0,529,12.0,step
1786556677.906,-1,calibration,1,,0.080104,0.000000,0.009447,-0.005668,0.000080,-0.008653,-0.014242,0.000000,-0.010334,0.006200,-0.000212,0.005695,0.011683,0.100000,0.080104,0.059688,0.084336,0.091068,0.235092,-36,29,0,392,12.0,step
1786556678.006,-1,calibration,1,,0.091326,0.000000,-0.005368,0.003221,0.000107,0.003697,0.007025,0.000000,-0.003692,0.002215,-0.000194,-0.000568,0.001454,0.100000,0.091326,0.026022,0.084661,-0.214683,-0.104000,18,4,0,-173,12.0,step
1786556678.106,-1,calibration,1,,0.080188,0.000000,0.002405,-0.001443,0.000095,-0.002446,-0.003794,0.000000,0.006835,-0.004101,-0.000228,-0.006657,-0.010987,0.100000,0.080188,0.059435,0.085404,0.138493,0.283332,-9,-27,0,472,12.0,step
1786556678.206,-1,calibration,1,,0.096653,0.000000,0.001694,-0.001016,0.000086,-0.001041,-0.001971,0.000000,0.005495,-0.003297,-0.000256,-0.003190,-0.006743,0.100000,0.096653,0.010041,0.085530,-0.312060,-0.216489,-5,-17,0,-361,12.0,step
1786556678.306,-1,calibration,1,,0.079564,0.000000,-0.001330,0.000798,0.000093,0.001190,0.002081,0.000000,0.005256,-0.003154,-0.000282,-0.001771,-0.005206,0.100000,0.079564,0.061307,0.086296,0.222895,0.370498,5,-13,0,617,12.0,step
1786556678.406,-1,calibration,1,,0.089109,0.000000,0.009367,-0.005620,0.000046,-0.005704,-0.011278,0.000000,0.000370,-0.000222,-0.000284,0.001869,0.001363,0.100000,0.089109,0.032674,0.086705,-0.095330,0.024048,-28,3,0,40,12.0,step
1786556678.506,-1,calibration,1,,0.109031,0.000000,0.001697,-0.001018,0.000038,0.001180,0.000199,0.000000,0.003829,-0.002297,-0.000303,-0.000954,-0.003554,0.100000,0.109031,-0.027094,0.086366,-0.535336,-0.476064,0,-9,0,-793,12.0,step
1786556678.606,-1,calibration,1,,0.098397,0.000000,-0.000375,0.000225,0.000040,0.001951,0.002215,0.000000,-0.002271,0.001363,-0.000291,0.003088,0.004159,0.100000,0.098397,0.004809,0.086426,-0.065982,0.025252,6,10,0,42,12.0,step
