ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556674.984,-1,calibration,1,,0.004029,0.000000,0.005976,-0.023903,-0.002600,-0.053824,-0.080328,0.100000,0.051456,0.113592,0.050476,-0.205799,-0.041731,0.000000,0.004029,-0.003223,0.000000,-0.000342,-0.003566,-201,-104,0,-6,12.0,step
1786556675.084,-1,calibration,1,,-0.010595,0.000000,0.005857,-0.023429,-0.002917,-0.028807,-0.055153,0.100000,0.046882,0.124295,0.051910,-0.030716,0.145490,0.000000,-0.010595,0.008476,0.000000,0.005644,0.014120,-138,364,0,24,12.0,step
1786556675.184,-1,calibration,1,,0.009886,0.000000,-0.000421,0.001683,-0.002894,0.167539,0.166328,0.100000,0.055242,0.104734,0.053119,-0.187961,-0.030108,0.000000,0.009886,-0.007909,0.000000,-0.004806,-0.012714,416,-75,0,-21,12.0,step
1786556675.284,-1,calibration,1,,0.003183,0.000000,0.002601,-0.010405,-0.003034,0.011558,-0.001882,0.100000,0.049139,0.119015,0.054492,0.010988,0.184494,0.000000,0.003183,-0.002547,0.000000,-0.000202,-0.002749,-5,461,0,-5,12.0,step
1786556675.384,-1,calibration,1,,-0.006733,0.000000,0.010010,-0.040039,-0.003575,-0.211171,-0.254785,0.100000,0.060662,0.092050,0.055554,-0.227098,-0.079494,0.000000,-0.006733,0.005386,0.000000,0.003845,0.009231,-637,-199,0,15,12.0,step
1786556675.484,-1,calibration,1,,-0.011249,0.000000,0.001120,-0.004482,-0.003635,0.134999,0.126882,0.100000,0.048384,0.120781,0.056948,0.112741,0.290470,0.000000,-0.011249,0.008999,0.000000,0.004113,0.013113,317,726,0,22,12.0,step
1786556675.584,-1,calibration,1,,0.009769,0.000000,0.002037,-0.008148,-0.003745,0.054017,0.042124,0.100000,0.057704,0.098973,0.058090,-0.121354,0.035709,0.000000,0.009769,-0.007815,0.000000,-0.005939,-0.013754,105,89,0,-23,12.0,step
1786556675.684,-1,calibration,1,,0.013322,0.000000,0.007236,-0.028943,-0.004136,-0.120639,-0.153718,0.100000,0.063634,0.085095,0.059072,-0.193090,-0.048923,0.000000,0.013322,-0.010657,-0.000000,-0.004985,-0.015642,-384,-122,0,-26,12.0,step
1786556675.784,-1,calibration,1,,0.005118,0.000000,-0.002138,0.008552,-0.004021,0.203580,0.208112,0.100000,0.055564,0.103980,0.060271,0.047816,0.212067,0.000000,0.005118,-0.004095,-0.000000,0.000291,-0.003804,520,530,0,-6,12.0,step
1786556675.884,-1,calibration,1,,-0.011418,0.000000,0.013860,-0.055438,-0.004769,-0.348823,-0.400000,0.100000,0.064853,0.082243,0.061220,-0.159701,-0.016238,0.000000,-0.011418,0.009134,0.000000,0.006789,0.015923,-1000,-41,0,27,12.0,step
1786556675.984,-1,calibration,1,,-0.010243,0.000000,0.001261,-0.005042,-0.004837,0.161621,0.151742,0.100000,0.071958,0.065619,0.061977,-0.239898,-0.112302,0.000000,-0.010243,0.008194,0.000000,0.003603,0.011798,379,-281,0,20,12.0,step
